content;label
Technique, vélo jaune, diamant chocó. Puis-je pour vous, Bonjour Madame alors monsieur Jonzac zw. Oui, il y a nzk souvent. J'appelle pour une fuite dans la, dans sur le palier je suis à Sevran. Alors j'ai déjà appelé, il y a eu environ 15 jours, 3 semaines. Sauf que là la fuite, elle devient plus importante, alors je vais prendre les coordonnées pour accéder au dossier de monsieur genty. Co prénom de Philippe. Quelle est l'adresse du logement, s'il vous plaît 60 et 11440 Dumont d'urville. D'accord à Sevran peut toujours vous joindre sur le portable qui s'allume par 49860, c'est ça voilà je vous remercie j'ai également une adresse e-mail sur le dossier est-ce que vous pouvez me la confirmer s'il vous plaît? Yahoo.fr. Alors vous pouvez faire c'est pas une adresse complète, c'est avec mon emploi plaisir WM 2 k, oui merci, c'est moi. Alors je consulte le dossier, vous me dites qu'il y a une fuite au niveau de du palier hein? Donc je le problème c'est que on est vendredi et le, je crains que cette fuite qui a dans le palier à chaque fois ça rentre dans l'appartement mais ça fait déjà gonflé la porte pour la fermer à clé.  Comme j'ai plein et Alexandre d'assurance qui vient de sortir pour un autre dégât des eaux, là en ça n'arrête pas depuis des mois là C'est alors la fuite du couloir. J'ai le gardien. Il est prévu aussi il y a environ 2 semaines, ça coulait tout un tout petit peu, mais là, je viens d'aller voir, j'ai mis des sommets. Là c'est, ça fait beaucoup là d'accord? Vous restez en ligne monsieur, je consulte le dossier monsieur, merci au revoir.           Background.  ;chaufferie
Oui, le Japon journal à votre écoute. Nointot dérangés, euh EO Bella e unique venu e mercredi dernier dans l'échange et nous lié une seul souci, c'est que de par jénine a des blagues. Donc le monsieur qui est le mieux background demande. Moïse, pour venir e quitté le la cuisine si vous voulez, euh. Mais à priori, je n'ai aucune nouvelle, rien. Exemple, si j'ai bien compris que vous deviez avoir entendu milliers de robinet, technicien n'a pas pu intervenir à cause de l'affaire. Malheureusement, c'est bien ça, d'accord, alors je l'ai téléchargé d'avoir accès au dossier. Est-ce que vous pouvez me communiquer votre nom et votre adresse s'il vous plaît, Madame corie Ann e 114 rue Denis Papin donc un mois pour marin et j'ai un téléphone qui fini par 60325. C'est toujours le votre, merci. Alors, mis à part la demande de traitement au niveau des cafards, est-ce que je vais avoir une autre demande Madame Lefebvre. Ah je sais pas. C'est ce monsieur qui m'a dit, Eh oui, j'avais contacté. Il a passé un coup de téléphone, donc e la société et de l'état cgu, qu'on se dire le produit dans la cuisine. Et que j'allais avoir des nouvelles de rouille, noi.  Alors, votre demande, je transmets tout de suite une demande d'intervention à la société ISSE, qui va intervenir concernant les cafards funke. Normalement, la société pour contact avant de passer commande général lors de parfum lors de leurs jours. Pardon de passage dans la semaine c'est le le mercredi, au cas où donc là je leur ai demandé d'intervenir. Ils sont intervenus au niveau des cafards. Il faudra nous recontacter pour qu'on puisse vous mettre en relation à nouveau avec logiste et prendre rendez-vous pour le remplacement de l'évier. Les Yvelines, avec les nazis, est parti avec grounds pour ça que je vous précise que là j'ai bien demandé à ce qu'on fasse une intervention au niveau des cafards, à votre domicile. La société e SR, intervenus chez vous, il faudra contacter pour qu'on puisse refaire passer le technicien pour les d'accord, je ne repassera pas tant contre être après le mouvement. D'accord, voilà lorsque je vous rassure. J'ai bien demandé à ce qu'on fasse une intervention au plus vite concernant les cafards. Euh c'est très gentil à vous et Madame Lefebvre, je vous remercie pour votre appel au noilly, demander à monsieur barco qui vit tout comme ça, je vais pouvoir les premiers mois parce que j'ai passé le suis pas accessibles, les oui, Allô noi il m'a dit non, il ne vit pas que vous en avez que dans la cuisine. ;désinsectisation/dératisation
Technique vélo, Jérémy, Bonjour, que puis-je faire pour vous? Bonjour je vous appelle pour un problème dans mon garage. En fait, je lui demander d'accord, alors je vais reprendre votre dossier, est-ce que je peux avoir votre nom, votre prénom? Alors le nom de la maladie, elle AOU à DI et le prénom, c'est mahiedine MHDINE, d'accord? Et vous habitez à quelle adresse Madame e 31, rue André chénier à Wattrelos. Merci dans votre dossier. J'ai un numéro de téléphone qui se termine par 69 65. C'est ça, c'est ça, mais est-ce que vous avez une adresse mail, confirmer s'il vous plaît, alors c'est my name, a dit arobase gmail.com, merci et donc si j'ai bien compris vous m'appeler aujourd'hui parce que votre garage est inondé, c'est ça? Oui en fait, il y ai une j'ai un égo dans mon garage sinon rien. Parce qu'avec les fortes pluies, il YA déjà un peu plus ou je ne sais quoi et des comprend, une douche bah c'est l'inondation, en fait tout déborder. D'accord donc c'est au niveau de l'égout. Au niveau des gouilles, d'accord et donc quand vous prenez une douche, ça remonte donc au niveau de votre garage moto hier, c'était tout y avait de l'eau partout. E donc là par précaution. Aujourd'hui on a essayé de pas faire aller la douche, que c'est vraiment la catastrophe mais il faut vraiment venir le plus vite possible. Quoi? Au niveau du garage, d'accord donc là, effectivement, j'envoie un bon d'intervention immédiatement à la société ramery Madame donc il passe d'un plan de 24h d'accord okay super donc là ils vont vous recontacter bien sûr avant de passer en d'accord. C'est un blocage donc c'est la société en plus, il va reprendre contact avec vous pour intervenir très rapidement. Compter sur moi. Oui je vous remercie très bientôt normalement dans la voie du ski à part ça je peux faire autre chose pour vous, non merci c'est bon bah je vous souhaite une bonne journée dans ce cas merci à vous aussi merci de votre appel au revoir Madame lavoie dit au revoir.   ;Assainissement
Technique, vidéo, j'ai Bonjour, acheter votre écoute pour trouver Bonjour, excusez-moi je vous appelle pour un renseignement oui en fait que ma mère, elle avait les ouvriers étaient venus pour les trous dans le jardin. Il devait rappeler et je ne vois toujours pas rappeler en fait, d'accord et les trous ont été causées par e harkis les trous dans le jardin Madame. Bah c'est pas des trous dans l'herbe, un CD trou. Ben c'est ça jamais été fait. En fait, ça fait qu'il y avait de l'eau à la cave. P de vaires faire, mais ils ont dit qu'ils allaient rappeler sont toujours pas rappelé. Enfin, donnez-moi votre nom, s'il vous plaît, c'est pour voir Mylène amie, elle est à quelle adresse votre mère? 2 rue Renoir à Wattrelos. Alors dans le dossier, j'ai un portable qui se termine par 45480, c'est bien ça? Oui c'est ça, euh? Alors j'accepte de siège vérifié, on la demande, background-color déjà eu un passage du changer text? Send, c'est ça? Oui, oui, oui. Oui, dalle béton rempli de trop souhaiterait d'accord? Oui, en gros commandes passées auprès de la société Dumoulin, aller au mois d'avril. Oui donc je vous donner les coordonnées de la société Dumoulin, vous pouvez appeler directement pour une prise de rendez-vous retour.  Allez-y alors, vous pouvez le joindre au 0320. Appeler 75 oui 80852. Oui et ensuite? Il faudra communiquer le bon de commande suivant donc 96. 96 71 68. 68 d'accord voilà je vous remercie, voilà Madame, merci. Est-ce que je peux vous demander aussi par rapport à moi, c'est pas le même dossier alors un instant je suis déjà avec le dossier de votre mère.   Alors hop.   Oui, cette page ont vite.     Raw? Votre Madame, s'il vous plaît, réveil Sandra. 54 débouche sur la Wattrelos. Vous êtes à quelle adresse? 54? Elle est bossue et à Wattrelos alors? J'ai un numéro de téléphone portable dans le dossier qui se termine par 2322, c'est bien vous? Retard donc je vous écoute. En fait, le technicien était venu pour ma personne, mais devait il a dû commander la pièce. Mais en fait la personne, elle se ferme plus, elle s'ouvre plus donc la moitié. Là vous avez autre chose à signaler, à part ça s'il veut non, c'était bien, donc je vous met en relation la dessus avec la société gaz service pour une prise de rendez-vous concernant votre personne. D'accord, d'accord Ben je vous remercie de me rappeler que c'est au courage au revoir. Merci au revoir.                      Des services d'urgence, Bonjour, oui, Jérémy, c'est Rachida, je te donne le juger s'il te plaît. Oui. Alors le 009 300 58 s'il te plaît alors? Oui tout à fait donc il en attente d'intervention pour sa personne il y avait eu le passage du technicien il devait commander des pièces et elle est toujours en attente cette dame. Alors je vais regarder, intervenu le 23. Appeler.  2 bien raison 68 septembre voilà. D'hanoï? ;couverture étanchéité
Oui, Bonjour, Nadège votre service, oui, Bonjour Madame, je vous appelle à propos de l'ascenseur, en panne s'il vous plaît, d'accord. La chanson en panne. J'ai regardé sur nous, l'a déjà signalé. Alors vous êtes Madame du pire du pr eux sur Wasquehal, votre prénom lundi? Pire, s'il vous plaît, Carole d'accord, c'est à quelle adresse, s'il vous plaît. 64 sur 74 rue Jean Bart, votre numéro de téléphone portable et bien par le 7682, oui tout à fait. D'accord donc, vous me dites, ascenseur en panne alors je voudrais qu'on nous a déjà prévenu, je suis regarder ça de suite, donc oui je veu alor, je suis désolé, j'ai envie scientisme en informatique en train de recherché.  D'accord alors d'accord, je vois qu'on a même prévenu la chargée de clientèle. En effet, donc, une nouvelle panne a été signalée depuis vendredi soir, donc ça va bien, date la société x Man afin qu'il puisse intervenir et faire la réparation. Madame dupeyrat, d'accord très bien bon bah c'est très bien merci avec moi et nous on espère parce que c'était tout le week-end comme ça oui c'est vrai à signaler mer ahh ouais on a quand même dommage ouais mais c'est dommage mais des services d'astreintes y a personne qui se déplace quoi fin voilà je comptais quand même un week-end de la fête des mères, j'avais des voisins qui sont à mobilité réduite qui devait bouger. Ben c'est pas que c'est pas très gentil, c'est pas très bien une autre s'il voulait faire venir ses parents, Ben voilà, il n'y a plus personne en service. L'astreinte, c'est plus la peine de les mettre. Autant dire qu'on existe depuis vous appelle du lundi au vendredi. Votre comme ça, c'est mieux tout ça. Voilà donc tous un peu en colère parce que ça fait au moins 4 jours quand même hein donc je comprends, mais déjà les jours voilà très bien bon allez bon courage à vous regarder nos un appel bonne journée au revoir, au revoir.   ;ascenseur
Technologie Amandine à votre écoute, Bonjour. Bonjour Madame, je vous appelle pour un petit problème pour des rats? Oui donc comme je t'ai services techniques je sais pas si c'est vous tout à fait monsieur. J'attends de votre nom, prénom et adresse s'il vous plaît. Alors c'est monsieur chromé Didier. 9 sur 1, rue de boily à Tourcoing. Je remercie, j'ai un téléphone qui se termine par 0380, c'est bien ça voilà, c'est ça noi lano. Confirmer monsieur s'il vous plaît. Bah je sais pas si vous l'avez déjà dans les Combes et Didier 59 arobasegmail.com oui c'est ça, c'est ça, c'est bien ça monsieur, donc vous signaler la présence de rats. C'est en partie commune monsieur. Oui, écoutez Ben c'est parce que là j'ai j'ai reçu un mail de mon service électriques direct énergie, quoi, comme quoi je devais faire la relevé des compteurs électriques. Oui donc quand j'ai été dans mon local parce que je reste au rez-de-chaussée, j'ai le local à à part à l'extérieur, dans le hall d'entrée donc comme tout le monde. Quoi. Et quand j'ai été relevé, mon compteur électrique, je me suis aperçu qu'il y avait un gugusse qui se promenaient d'accord. Alors j'ai vu un homme qui passait, donc moi j'aime bien la chasse mais bon é. Je ne tiens pas trop ma vie devanture. Et avec ces bêtes là, est-ce que tu fasses menaçante quand ils sont, ils se sentent e 10 ans attaquée quoi? Et je pense, je pense savoir par qui passent. 5 Grèce, qui a local, qui donne justement sur la rue, qui est en ce moment l'un d'encombrants? Oui donc je je dois avoir comme j'avais remarqué une fois une plaque d'égout qui a été enlevée, qu'il n'a pas été remis. Il passe par là et après, ils arrivent à s'introduire justement dans le compteur électrique. Alors c'est plein de crottes partout, ça pue la paix. Exact? Je vous demande de patienter quelques instants. Monsieur accède au dossier, reviens vers vous de suite oui d'accord merci merci. Présent grosse.         Monsieur Robert, je vous remercie d'avoir patienté, donc j'ai, j'en ai alerté votre Chargé de clientèle, monsieur, pour qu'elle puisse être une société de dératisation. Nid, d'accord, ouais, d'accord, c'est bien fait c'est c'est bien pour ça é j'ai une deuxième question à poser, oui alors maintenant c'est pour mon ma chaudière oui j'avais un rendez-vous qui devait se faire le backup backup parce que j'ai les papiers sous les yeux, le j'ai téléphoné. 15 mars, que le rendu donne rendez-vous et il m'avait pas vu que j'ai été du mal. J'étais de l'après-midi parce que moi je travaille que l'après-midi. Donc j'ai téléphoné au m'avait donné un autre rendez-vous au mois d'avril. Au mois d'avril, le gars n'est jamais passé et on m'a jamais dit, on m'a jamais téléphoné pour un rendez-vous. J'ai fumé 2 sites en relation avec le système monsieur, pour convenir d'un nouveau rendez-vous, c'était pour la visite préventive un monsieur. Voilà, c'était pour ça et c'est pour ça que la, la personne que j'avais eue avoir é. Elle m'avait dit ils vont vous téléphoner et il m'ont jamais appelé. Très bien monsieur, combien je vous met de suite en relation avec le prestataire pour convenir d'un rendez-vous d'accord, je vous remercie, je vous souhaite une excellente journée monsieur Claude euh merci au revoir monsieur au revoir. Supprimer? Monsieur crombez, beaucoup de monde.  Bonjour Anthony à votre écoute, Bonjour Amandine de la plateforme je t'appelle pour luger 01, 08, 53. Roh 8503, j'ai réussi ou non de combat, c'est monsieur? Oui c'est ça, numéro d'accord? C'est 22 67, 99 499 C'est pourquoi un report de la visite préventive qui avait été programmé sa date de mars avril. Il me disait qu'en avril, le rendez-vous n'avait pas été honoré. Donc il faudrait logiciel un rendez-vous? Okay, ça marche, bah tu peux me transférer le locataire jouer avec merci bonne journée, merci au revoir. Allez au revoir. ;désinsectisation/dératisation
Oui, Bonjour, oui, Bonjour monsieur, je suis Madame Daniel, j'habite tremblay-en-france et on a signalé déjà trembler. On a une invasion de rats. Savoir s'il ferait quelque chose dans l'immédiat parce que ça devient de pire en pire alors votre portable dans une part 4118 oui c'est ça oui très bien votre fille se termine par 60 16 23 voilà très bien alors je vais faire une demande d'intervention Madame oui parce que ça ça grouille de partout on peut pas faire un pas sans que ça nous passe entre l'uqam d'accord c'est dans les parties communes e non c'est dans la rue dans la rue à la rue du Cotentin oui donc c'est c'est à l'extérieur donc c'était l'Amérique il faut contacter Madame. Mais c'est pas privé, alors je vais envoyer la réclamation. Quand à votre Chargé de clientèle, un d'accord si on signale.  Invasion? 2 un. Un l'extérieur.    Alors, Madame, j'ai bien pris en charge votre demande de transmission immédiatement auprès de votre Chargé de clientèle. Un d'accord? Voilà Madame dis, je vous remercie pour votre appel. Je vous souhaite une bonne journée. Merci à vous aussi au revoir. ;désinsectisation/dératisation
Service technique vidéo chat, Bonjour Karine à votre service. Bonjour Madame, je suis Madame Lejeune. J'habite à montigny-lès-cormeilles, que vous faut-il comme référence pour me reconnaître votre adresse, s'il vous plaît, pour que je puisse reprendre le dossier, alors c'est au 41 rue Elsa triolet, la résidence les fossettes. Alors l instant s'il vous plaît, je reprends votre dossier Madame Joly j'ai un téléphone portable dans suicide qui se termine par 17 et 45, c'est bien ça et j'ai demandé pour me confirmer de votre adresse mail s'il vous plaît Madame. Oui, en minuscule Pascal avec un e 60 15 87. Yahoo point fr, je vous remercie beaucoup, je vous écoute les l'objet de votre appel et bien je vous ai envoyé un mail lundi. Comme je n'avais pas de réponse, ni par mail, ni par téléphone, j'ai été surprise, j'y suis retourné hier et à ma grande surprise quand je suis allé dormir demain, j'ai vu comme le mail que je vous ai envoyé lundi s'était transformé en contact téléphonique et d'une en plus de ça ce qu'il m'est arrivé, j'étais en train de prendre ma douche lundi matin quand le tuyau est littéralement exploser. Or, 7 ans tuyau qui a été posée par la société most. Ceux qui voudraient y A quoi y a quelques mois, 6 8 mois au maximum, et je constaté que le matériel qui est employée et de très mauvaise qualité, parce que là le tuyau n'a même pas un an. Il a littéralement explosé il y a une gaine plastique caoutchouté. Enfin, j'ai une gaine souple à l'intérieur du tube métallique. C'est cette gen qui a explosé et qui a entraîné le décrochement du tuyau du courrier. Votre message, vous avez envoyé un message via votre espace locataire, c'est ça? Absolument. Ma collègue a laissé à transmis tous à la société must pour que la société Meuse puisse vous contacter, ce que c'est eux qui fixent rendez-vous avec leurs techniciens. Nous, on n'a pas accès à leurs agendas hein, donc elle aura transmis au demandeur devoir d'anglais qui avait voulu tout à fait. Je confirme, ça a bien été fait. Vous avez même envoyé le message le 10 donc du lundi et voilà, on a très agréablement du 11 d'accord, donc là ce que je fais c'est que je vous mettre en relation avec la société most directement Madame je le, la secrétaire va vous fixer un rendez-vous avec le technicien. Entendu, j'avais une petite question subsidiaire qui me concerne, pas le la plomberie? Nous avons reçu un courrier concernant les futurs travaux dans la résid E, ce qui m'épate un peu sec, on. Le courrier a été envoyé le 11, nous l'avons reçu le 12 et on nous dit que la société qui va e venir visiter les logements prendra contact avec nous. Le 13, alors prendra contact téléphonique ou une visite à domicile. Relancer rien. Et ce qui m'épate, moi, c'est qu'on ne nous laissent pas le temps de nous retourner, ni de alors il y a des jours par exemple, mon mari est très malade, il est alité de pratiquement toute la journée. Il faut bien que je sorte faire des courses. J'ai ma vie aussi, donc il n'y a qu'en je ne suis pas là, il ne répond pas au téléphone, il ne répond pas à la porte, mais la personne repassera. Nous avons regardé pas mal, aime le jeu, ils savent très bien qu'avec tout le monde a sa vie e il avait le monde à ses occupations, wiki ou autre. Après, en effet, les entreprises doivent bien passé pour constater voir ce qu'il a à faire et pour rapport aux travaux. Après, si vous n'êtes pas présente bon, ils ont l'habitude d'y avoir contact. Madame le jeu, oui, Ben je, vous n'êtes pas le premier bâtiment qui sera en réhabilitation et j'imagine bien voilà et je vous rassure que les entreprises reprennent contact et après? Pour pour voir ce qu'il y a à faire dans les logements et puis ensuite tu auras des rendez-vous pris avec les sociétés qui doivent intervenir. Comme je vous dis en effet, tout le monde à tout le monde, à ses occupations ou autres, donc ils doivent voilà, ils vont s'adapter également. Duration de ce côté là Madame, j'ai lu, j'espère que je vous fais confiance à vous, mais bon, j'espère que seront dans la même réalisation parce que je vois l'équipe de jardiniers qui vient entretenir les espaces verts, c'est qu'ils savent pousser une tondeuse. Emmanuel sécateur mais ce ne sont pas des jardiniers du tout, c'est assez catastrophique, ce qui vous laisse mais bon, j'espère que les ouvriers lasseron. Eh Ben c'est les artisans, les entreprises qui ne font que ça en général, en un clic, vous avez le jardinage aussi est une entreprise qui ne fait que ça, mais étant donné qu'il recrute des gens qui ont absolument besoin de travailler sans qualification. Mais ça, c'est autre chose, groundation, c'est autre chose. Mais si vous voulez, comme c'est nous qui sommes en, comment dire en bout de course? E on voit les résultats qui m'avait laissé un message pour dire que vous êtes un satisfaites du travail des jardiniers Madame comme ça, le responsable qui s'occupe des jardiniers vie logia prendra contact avec l'entreprise Madame, oui, il peut même prendre contact avec lui ou moi parce que oui, là je vois des choses qui sont arrivées après, il faut qu'il voit également avec l'entreprise pour lequel au mandat d'arrêt, après le recrutement dans l'entreprise, ça ne. Et ça nous concerne, voilà je t'ai rien café. Voilà après, on gère pas non plus les les, les, les agents d'entretien ou autres de de jardinier, donc pour qu'on puisse intervenir, mais je lui laisser un message, Madame, d'accord, c'est gentil. Excusez-moi, c'est l'infirmier qui vient pour mon mari. Je vous souhaite une bonne journée, mais rester en ligne pour que je puisse. Oui Ben c'est un peu contre autrement, je n'aurais pas de rendez-vous. Merci bonne journée au revoir.       Nous recherchons votre correspondant et vous prions de bien vouloir patienter quelques instants. Merci.          Nous nous efforçons d'écourter agréablement votre attente. Merci de patienter quelques instants.  Zéro?      Nous recherchons votre correspondant. Mais Stéphanie, Bonjour, oui Bonjour c'est Carine et j'ai lu j'ai 06097 118 alors j'ai pas tout entendu 06097 118 118 le jeu. Exact, c'est tout de suite au dossier. Ouais, c'est pour une nouvelle demain. Oui, c'est la 24259 34. C'est pourquoi alors c'est pour la plomberie. À cette dame nous a envoyé un message e enfin nous envoyer un mail en indiquant qu'il y avait un problème de tuyauterie e le trio s'est détaché du Rubin et le tube plastique souple qui était à l'intérieur du tuyau exploser. Je pense qu'elle parle du flexible. Et donc là je suis en ligne avec elle rappelle parce que on avait fait un transfert chaos et donc du coup elle rappelle. Exemple, tu peux mettre en relation un peu tout ça marche Stéphanie, bonne journée au revoir hein, merci au revoir. ;espaces verts
Service technique, déloger Bonjour cortana, votre écoute oui Bonjour je suis, monsieur Bernard Jean-François, j'habite au 4 sur 401 rue des tilleuls à Villeneuve-d'Ascq. Ah oui, que puis-je pour vous, monsieur tamar Ben j'ai appelé hier parce que j'avais un problème d'électricité dans la cage d'escalier, le dogme, le Sky dôme, rester ouvert à cause de la pluie et hier soir hier il a plu oui donc aujourd'hui la même chose d'accord personnels intervenu hier il YA quelqu'un qui est venu mais à chaque fois qu'il peut venir d'accord mon blog sécurité e s'éteignent donc c'est pas logique. Non, c'est pas logique, je voulais, mais ça fait des années que ça dure et je crois que je ne peux pas bouger jusqu? À temps qu une personne qui va s'énerver, qui va faire un courrier et je comprends rien, alors j'ai reprendre votre dossier, je vais faire le nécessaire. Vous êtes monsieur, pas vous m'avez dit votre adresse. Vous avez confirmé donc j'ai bien votre dossier sous les yeux et de téléphone vous concernant ainsi que finit par 0712 oui et un portable qui par 29 00 c'est bien ça c'est bien ça et votre adresse, votre adresse mail et confirmer il YA très peu de temps donc à savoir milliards vous fait passer un court instant je consulte votre dossier, fait le nécessaire en même temps un instant plus tard, merci.        Noi.     Pizza?  Noi.       Grounds?  Oui, 0500.  Monsieur Bernard, oui, merci d'avoir patienté, je viens demander si je viens de demander à ce qu'on vient de le refermer rapidement et j'ai signalé qu'il s'ouvrait donc régulièrement et surtout à chaque fois qu'il pleut. Oui, non, parce que je trouve pas normal, moi c'est les blocs sécurité qui s'éteignent. Ouais étant donné qu'il YA des familles avec des enfants en bas âge et des personnes âgées, oui, je vous jure que c'est vrai, on est obligé de prendre une torche pour descendre les escaliers. Oui je vous crois sur parole monsieur mais j'ai laissé le message dans ce sens et donc y avait un souci de sécurité dans votre le, dans les parties communes Ben écoutez je vous remercie, c'est moi monsieur pas marre merci c'est une bonne journée ou demain merci de votre appel au revoir monsieur ;couverture étanchéité
Service technique ville ojja. Bonjour, je reste à votre écoute, oui, Allô Bonjour hôtel excusez-moi mais ça fait une journée et demi qu'on est sans télé il y a personne qui bouge, on va regarder dans votre dossier Madame qui vivrait téléphoné plusieurs fois hier et pas de réponse Madame, j'ai besoin d'avoir votre nom et prénom s'il vous plaît, alors moi c'est vint-8 se va. NH UY 2 SE votre prénom Madame grenouille aurait, elle a eu. Alors j'ai quelques problèmes de connexion patientez quelques instants Madame, merci, oui.  Votre adresse, Madame vint-8406, rue Auguste télé à Croix, 59, 170. Parce que j'ai bien votre dossier, Madame, j'ai un numéro de téléphone indiqué dans votre dossier se terminant par 43. Oui, 63. Exact?  03 20 24 43 63. D'accord, vous patienté chez le point sur votre dossier à Madame, merci.         Visiblement, Madame Vanessa, après vérification dans votre dossier, se serait rétabli depuis hier après-midi à 15h alors Ben moi j'ai rien. Est-ce que vous avez fait une recherche de chaîne? Bah non, pourquoi il faudrait faire une recherche? Oui. Or, c'est pas clair, en plus ça il faut aller sur les paramètres, vous allez dans votre e configuration que tout aider. Recherche de chaîne Madame effectivement le premier e à d'image n'est pas d'images, pas d'images, pas d'images. Oui, c'est parce qu'il faudrait faire une recherche de chaînes puisque effectivement ce serait rétabli depuis hier à 14h 58 et Ben moi c'est e écouter? Elle avait été jusqu à 3h du matin lundi et quand j'ai allumé hier EI IE plus rien et la moitié de voisins s'en fout parce qu'ils ont câble. Alors y a plus rien qui bouge quoi. UI sur la télé, tout ça, c'est par les travaux d toi? Parce qu'ils sont, ils refont une voiture et comme on l antenne collective sur le toit, je me demande s'ils n'ont pas bougé un relais ou non. Alors vous avez tenté de faire la recherche de chaînes Madame Ben non, je vais pas le faire mais mon fichier via gesnois. Visiblement, ce serait rétabli depuis hier après-midi Madame rogérien même pas la Belgique même pas mis à rien mais c'est pour ça qu'il faut faire une recherche de chaînes. Madame. Bon, Ben excusez-moi, j'ai nommé Madame, c'est s'il voyait que malgré la recherche de chaîne vous n'avez toujours rien. Noida me, vous avez votre télécommande avec vous. Euh, non, non non, allez, je vais essayer de vous aiguiller un peu background-color Cup mais là aller dans menu si vous avez en touche menu. D'abord l'allumer, allez-y, Madame, mais je veux pas savoir, je n'y suis pas attardé et. Huawei, parce que l'avenir les mettre en route.  Zéro e.  Voilà, il y a marqué voilà e. Sur pareil, aucun signal alors allez dans le menu, j'ai appuyer sur menu alors dans votre soirée télé, commande, menu bienvenue. Qu'est-ce que vous avez sur votre écran? Rien.  Asus toujours aucun signal bah normalement vous devriez avoir la rivière oui Ah parce que normalement malgré ça il y a toujours des atouts, des dessins mec enfaite menu sur votre télécommande. Normalement vous devez avoir réglage recherche de chaîne EL'a fait des dessins e? Zéro un outil, un carton que je marche. Je n'ai rien pour faire une recherche de chaînes Madame marqué image. Il va marquer réglages paramètres dans les marques et images background, appuyez sur menu, marques et images. Effacer une recherche de chaîne Madame? Bon bah j'ai attendu mon fichier, il vient. Espère que ça va aller parce que. Paula, je suis déprimée carrément. Ben vous avez pas après? Sur menu normalement, vous devez avoir recherche de chaîne Madame. Février, on s'occupe jamais et puis chez. Bah je sais pas, il a tout blanc qui a toujours fort. Il va marquer paramètres. Recherche vous avez pas mouillé marqué recherche, Eh Ben source, il va marquer système n'est pas marié. Source un source après sourcils, à quoi allez, dites-moi, e Bay je sais pas qu'est-ce que ça veut dire, oui, à ensuite officié Black. Oui ensuite et avoir phase FF av. Oui favori, ça, oui. Et après on foncé, elle lls l de de de de P à les ressources pour voir sauf oui. Voilà, je vais te marquer d'été vtv. Réfléchir source mais. Prono heureux marqué encore une fois, aucun signal quand j'appuie sur ça, vous avez une recherche de chaîne Madame, donc Ben écoutez, je vais pas passer votre temps. Vous êtes très gentil et si j'avais entendu, qu'est-ce que je fais? Vous nous rappeler nos il faut faire une recherche de chaîne. Je pense que votre chargé de patrimoine m'indiquer que effectivement que c'était résolu depuis hier. Mais c'est bizarre parce que. Moi, j'ai jamais été un personnage et une voisine. Si à quelle heure, quelquefois, t? Embêté et il avait téléphoné sur mon chez vous et il paraîtrait un homme qui lui a téléphoné en disant vous l'avez là. Téléphoner avec la 3 et puis après le soir, il m'a dit bah j'ai tout Ben je suis contente, j'aime ma maison, j'ai fait mon jardin, Ben j'ai moi j'ai plus rien, j'ai rien du tout. Ah c'est pour ça. Hier soir, j'avais téléphoné au truc technique, lâchez vous. Vous avez plusieurs appels? Effectivement, donc c'est pour ça qu'on a fait intervenir. E oui, et puis me dire, Ben non, moi j'ai parce que la dame que j'ai eu hier soir, je me dis que je prends votre demain. Il demande à la voisine qu'elle retéléphone aussi au montant pour vous revenir aussi. Et quand je suis allé le débat, non, moi, j'ai une chienne, je vous téléphone pour vous dire, Ben c'est ça, le machin voisin, c'est bien. Polo donc ES massages et je croyais avoir quelque chose, regard, aucun signal partout. Non là je peux, plus je vais retéléphoner et quand même quelque chose à faire. Karaoké, chose à faire, c'est pas normal hein? J'ai jamais vu ça de ma vie é. Je comprends Madame, effectivement, il y a eu un modifications avec la TNT et après ça, on a rencontré quelques difficultés. Tout l'intérêt de refaire une recherche de chaîne Madame d'accord déjà pour la CNP, mon fils était venu la régler donc je l'avais oui mais il faut il faudrait refaire une recherche, une recherche de chaîne, Madame bon Ben écoutez écoutez, je vous remercie oui, c'est ça va parler. Bonjour manou, rappeler Madame n'y a pas de souci au noilly thé mais de rien je vous souhaite une bonne journée Madame, merci de votre appel au revoir.  ;Antenne
Bonjour notre écoute, oui, Bonjour Madame, c'est pour signaler qu'on a pas d'eau chaude. Verger, accéder au dossier pour faire le nécessaire vous pouvez me communiquer votre nom et votre adresse s'il vous plaît Madame, donc, c'est Bourdin Florence, 14, boulevard Albert, premier appartement 61 à Villeneuve-d'Ascq. Je vous remercie, j'ai un téléphone qui fini par se trouve. C'est toujours le votre. Je vous remercie donc si j'ai bien compris, vous êtes en panne d'eau chaude collective. D'accord, je vérifie. Composiez, est-ce que vous allez avoir une autre demande? À part celle-ci, Madame Bourdin, pour pouvoir m'organiser? D'accord donc.  Donc, j'envoie tout de suite une demande d'intervention. La société Cofely pourront plus intervenir au plus vite sur la chaufferie collective. ;chaufferie
